,0,1
1827,-1.6511382,0.38284189
1828,-1.2477909,0.27457997
1829,-1.770923,0.4461537
1830,-1.2975297,0.29557952
1831,-1.6183336,0.37095705
1832,-1.6304442,0.40064257
1833,-1.3828983,0.30223283
1834,-1.433528,0.349262
1835,-1.2837261,0.303955
1836,-1.6796604,0.40682638
1837,-1.3488034,0.3282531
1838,-1.150673,0.25999138
1839,-1.2204574,0.2682724
1840,-1.5118335,0.37653473
1841,-1.580543,0.36478955
1842,-1.2178004,0.2528342
1843,-1.5541539,0.36258706
1844,-1.683612,0.3983025
1845,-1.2650844,0.29689595
1846,-1.659857,0.3794947
1847,-1.1517059,0.24467346
1848,-1.2392039,0.2836104
1849,-1.2005554,0.28342962
1850,-1.4506443,0.33183715
1851,-1.2613239,0.30588135
1852,-1.4007543,0.3475064
1853,-1.4331609,0.33978522
1854,-1.3316193,0.29189128
1855,-1.665978,0.43874618
1856,-1.2878666,0.30057475
1857,-1.2281339,0.24591072
1858,-1.4064244,0.3374046
1859,-1.6646907,0.40528202
1860,-1.5798566,0.36812332
1861,-1.7013369,0.37872046
1862,-1.2279314,0.2672026
1863,-1.2876714,0.3199684
1864,-1.4933003,0.3877327
1865,-1.4413455,0.31804016
1866,-1.3480822,0.31662
1867,-1.6439174,0.37494865
1868,-1.1945598,0.2790362
1869,-1.5734326,0.38719013
1870,-1.115839,0.22762062
1871,-1.2647529,0.2720769
1872,-1.4006753,0.30485052
1873,-1.3431084,0.29882035
1874,-1.546201,0.38767254
1875,-1.3743778,0.32137176
1876,-1.3708295,0.30391163
1877,-1.2555932,0.27907673
1878,-1.5720685,0.34653732
1879,-1.1035922,0.26260266
1880,-1.4782336,0.3298216
1881,-1.455795,0.3461458
1882,-1.3160903,0.29493308
1883,-1.2310101,0.27216902
1884,-1.1656828,0.25819576
1885,-1.3493084,0.3213223
1886,-1.0337484,0.18158069
1887,-1.583273,0.4139977
1888,-1.1837791,0.27481622
1889,-1.3415396,0.31754726
1890,-1.4957213,0.35432082
1891,-1.2502673,0.3110681
1892,-1.5362957,0.39186972
1893,-1.55061,0.3702699
1894,-1.1146288,0.25125712
1895,-1.2496203,0.29348552
1896,-1.3039596,0.28650427
1897,-1.6583716,0.39962468
1898,-1.464672,0.32325473
1899,-1.3446935,0.3152345
1900,-1.437673,0.33243328
1901,-1.0251701,0.21144712
1902,-1.195058,0.2594629
1903,-1.6504618,0.42050537
1904,-1.157899,0.24653997
1905,-1.0259624,0.23361087
1906,-1.0817782,0.2089424
1907,-1.6677277,0.42233735
1908,-1.0281215,0.2193828
1909,-1.2742971,0.29846635
1910,-1.5111227,0.3473878
1911,-1.3749475,0.349818
1912,-1.4012054,0.31315053
1913,-1.1932607,0.2692039
1914,-1.1614133,0.24766497
1915,-1.4466448,0.34919673
1916,-1.4403329,0.32777482
1917,-1.3468118,0.31052807
1918,-1.2404274,0.27024102
1919,-1.3542193,0.33097506
1920,-1.3800421,0.32868338
1921,-1.2899612,0.32977802
1922,-1.4205438,0.29961598
1923,-1.181023,0.24852972
1924,-1.2400244,0.28947458
1925,-1.2312753,0.27508694
1926,-0.98421943,0.20231645
1927,-1.4380294,0.340725
1928,-1.3359514,0.3286054
1929,-1.2778832,0.26402736
1930,-1.7069372,0.41467464
1931,-1.2669119,0.28844157
1932,-1.1874125,0.25991148
1933,-1.0272391,0.25298667
1934,-1.112748,0.23850784
1935,-1.5004287,0.37086326
1936,-0.79513884,0.1690967
1937,-1.526065,0.36595356
1938,-1.5580617,0.37913623
1939,-1.5080254,0.33528003
1940,-1.4987385,0.35841194
1941,-1.2398851,0.2669387
1942,-1.2594192,0.29656872
1943,-1.7044289,0.36481878
1944,-1.2320088,0.2977207
1945,-1.3868369,0.32774508
1946,-1.602348,0.4111937
1947,-1.4231673,0.3284406
1948,-1.6511449,0.4069969
1949,-1.3527805,0.31204584
1950,-1.174022,0.28938845
1951,-0.9051781,0.17804116
1952,-1.3388655,0.32771724
1953,-1.7329566,0.4434827
1954,-1.4303024,0.34573883
1955,-1.5345342,0.34305122
1956,-1.3504239,0.2896396
1957,-1.3963687,0.32147673
1958,-1.4315708,0.3002633
1959,-1.4734112,0.3514317
1960,-0.9860828,0.23421025
1961,-1.4607152,0.35506707
1962,-1.5274242,0.35140717
1963,-1.1241057,0.24884781
1964,-1.321156,0.32905218
1965,-1.219166,0.26553446
1966,-1.4203279,0.35282627
1967,-1.0468479,0.20475222
1968,-1.3625003,0.31721547
1969,-1.7112199,0.40919238
1970,-1.111787,0.27951822
1971,-1.2542019,0.24085146
1972,-1.2858251,0.27564228
1973,-1.0305114,0.23235114
1974,-1.378352,0.28356785
1975,-1.4854153,0.35630074
1976,-1.6256876,0.3710745
1977,-1.2300489,0.27876377
1978,-1.3375144,0.3099618
1979,-1.2176778,0.2817254
1980,-1.391467,0.3119027
1981,-1.92046,0.4845647
1982,-1.3393731,0.28409016
1983,-1.3820328,0.32727364
1984,-1.5099217,0.34174302
1985,-1.4638165,0.34731343
1986,-1.2367976,0.25790995
1987,-1.465977,0.33139047
1988,-1.3328259,0.31940204
1989,-1.7192585,0.41763344
1990,-0.6770738,0.10477657
1991,-1.5561625,0.38410535
1992,-1.3687032,0.31819007
1993,-1.4263881,0.35220236
1994,-1.0636922,0.23303464
1995,-1.5124466,0.3431533
1996,-1.4686551,0.37240878
1997,-1.2620825,0.30966482
1998,-1.3234382,0.32515705
1999,-1.5864536,0.41135967
