,0,1,2,3,4,5,6,7
617,-703.7476,169.10793,291.18097,786.708,-328.82266,152.86824,-313.65268,5.8573346
618,-685.67706,317.06268,226.89163,306.73218,-79.78656,117.7639,-319.578,5.5234647
619,-612.1262,192.23991,455.42398,623.88873,-411.60153,100.43057,-340.43408,5.7732644
620,-630.8512,360.6034,337.75854,386.30646,-325.36966,64.852806,-335.35208,5.516929
621,-695.219,230.73827,213.74701,-143.37798,331.1618,149.30904,-235.53099,5.722195
622,-761.23145,158.42438,529.32495,470.28125,-287.9949,97.6741,-226.18936,5.5755324
623,-754.8064,225.55525,215.72328,427.23206,-42.464455,118.99981,-296.57953,5.6601453
624,-638.56494,162.91595,345.5502,541.8139,-259.559,137.32654,-315.64642,5.686854
625,-556.8793,130.18695,386.578,510.91562,-292.94727,147.70943,-354.5349,5.4840465
626,-557.3762,249.51039,313.71088,-150.30327,98.68392,153.5736,-340.1065,5.7464476
627,-549.6747,120.26528,624.08887,292.46268,-396.05115,161.91727,-379.05426,5.6286516
628,-823.10345,220.19362,382.56326,88.506836,81.59087,138.76355,-431.30463,5.712531
629,-807.55865,378.43826,287.9397,-63.908188,70.95907,103.90885,-217.68991,5.8459163
630,-860.9334,365.35626,224.01787,422.58322,-96.39183,68.14914,-308.97937,5.6452928
631,-776.6927,99.38292,367.4031,200.38226,203.98218,109.50627,-352.6255,5.488878
632,-749.72565,150.5543,392.66135,615.4511,-137.27737,88.339386,-544.4484,5.550601
633,-550.1055,206.75854,400.6812,315.35712,-269.82666,179.33879,-403.8143,5.4580994
634,-738.26587,188.24413,411.10538,255.34845,-101.41028,154.80594,-399.77747,5.5947437
635,-682.3577,202.50674,362.46057,86.6854,55.75794,162.76305,-309.14145,5.4604607
636,-969.81305,292.73248,361.85135,448.0541,-108.627335,78.869705,-331.56696,5.585252
637,-854.256,138.37642,390.0175,367.71143,78.68954,87.80174,-327.06024,5.624352
638,-867.3643,113.204605,325.395,384.9501,39.630856,177.34113,-425.32672,5.6764064
639,-707.1618,104.28229,508.63937,-6.692127,149.4148,172.16331,-478.2254,5.4905677
640,-837.30133,373.39377,309.3802,223.87073,-74.799515,108.94302,-398.92465,5.606715
641,-898.6232,459.596,235.20706,489.41675,-335.87167,109.527794,-303.54184,5.6793685
642,-747.32196,74.21708,411.0904,395.8151,5.3971734,151.84732,-407.32025,5.5239058
643,-721.90576,245.71439,366.33286,711.6154,-268.8643,37.749306,-381.76913,5.7140546
644,-658.62164,223.76433,377.09827,398.84253,-220.3126,153.9473,-531.7623,5.5779552
645,-817.2922,114.56656,446.3866,317.804,40.151234,118.83756,-421.30887,5.460367
646,-707.6747,210.72078,432.89902,441.6807,-165.07741,86.60124,-446.4026,5.7780147
647,-470.39792,103.60888,414.13864,151.50653,8.854669,118.71733,-510.0414,5.6838794
648,-708.7073,136.43172,531.8135,552.6044,-298.47632,130.38461,-481.7881,5.5155306
649,-645.8183,-102.2785,489.56686,370.64423,86.37336,192.67802,-490.50076,5.582879
650,-770.55524,190.66751,419.4145,118.058,-8.315222,141.00499,-316.446,5.378255
651,-1109.126,308.306,335.03534,160.54984,112.351654,100.64478,-15.720957,5.8618383
652,-767.03107,47.416824,450.1968,179.25029,92.78817,182.14069,-402.3915,5.5797615
653,-728.5079,206.60948,288.0947,115.604706,108.72167,109.87235,-227.52425,5.596588
654,-368.53372,327.12793,307.62515,158.97534,-449.2407,229.49,-358.0641,5.7433696
655,-687.7563,159.06264,553.0507,475.53568,-330.20065,95.24556,-351.14618,5.582251
656,-834.8784,394.69986,176.75464,176.69783,-1.2136978,139.3717,-298.75726,5.542819
657,-980.346,324.83386,353.12305,388.6698,-129.97836,130.80807,-332.66953,5.8693376
658,-647.3232,235.69293,390.97964,143.03494,-119.761894,144.51045,-315.70514,5.5458035
659,-1071.6636,291.44208,296.62592,49.602783,263.66153,153.11359,-378.14807,5.88696
660,-504.39532,1.3004833,564.5324,130.73207,-88.37551,214.22615,-375.44473,5.681578
661,-774.21454,198.73668,440.22937,674.8224,-373.6469,82.5702,-291.47974,5.66474
662,-816.1964,174.53116,301.14584,356.07483,119.87431,92.83394,-414.59885,5.58532
663,-693.38135,170.0777,479.55365,399.49875,-187.47011,102.46473,-374.52856,5.5145473
664,-704.2838,316.50043,313.37143,224.54752,-219.95052,170.22177,-319.86548,5.6193304
665,-840.1992,295.09918,321.21857,35.452465,79.73209,114.88697,-261.3028,5.564598
666,-730.24457,240.09177,371.4234,133.65866,-3.2530043,199.06131,-451.22455,5.70826
667,-808.4461,299.2069,368.33728,403.04953,-295.56866,134.41812,-361.57263,5.66672
668,-549.8628,252.72948,346.36194,496.64404,-463.68958,190.41948,-413.51514,5.606803
669,-576.71356,331.64087,213.0981,195.52286,-129.26357,132.10994,-329.03418,5.6710286
670,-903.9651,187.45218,386.75394,458.56497,-65.35316,94.77845,-296.8125,5.4137826
671,-642.48987,116.54613,407.70935,215.49492,16.927227,114.45875,-283.09082,5.619407
672,-653.4558,-8.45037,305.35095,412.69458,61.25319,143.90286,-185.67798,5.7208095
673,-620.4598,190.68816,358.44934,559.6279,-365.40744,137.88881,-321.56314,5.6465836
674,-825.4849,309.93225,287.23898,567.21875,-231.70284,129.61359,-344.58728,5.643412
675,-786.42816,293.16803,524.0098,294.79492,-296.69867,166.64183,-512.88184,5.6188197
676,-802.83044,121.779976,410.57358,196.95395,135.56563,102.83209,-340.64566,5.573233
677,-761.87195,68.27957,653.812,454.27545,-211.85086,123.41105,-440.6342,5.5802712
678,-791.62177,58.03003,448.0794,661.77625,-68.64364,96.09459,-506.72104,5.61121
679,-990.068,401.10138,198.1235,451.30103,-165.18959,160.38393,-357.0347,5.721981
680,-734.9636,310.59128,152.82654,497.1611,-152.82169,136.77347,-166.09312,5.753434
681,-568.347,305.11774,337.72134,-72.22588,-86.22161,116.70354,-197.24493,5.572412
682,-617.62897,26.900928,438.29825,542.84515,-177.09383,136.1123,-376.17773,5.6144004
683,-757.43616,280.73953,274.2408,190.10715,21.942963,118.15318,-328.62772,5.4256673
684,-1051.0767,178.35599,123.845604,416.74466,395.63782,122.40206,-409.1545,5.794862
685,-826.5173,415.3628,230.09619,380.3414,-324.27634,163.63869,-252.42558,5.623149
686,-722.20337,346.06583,342.98865,-24.9327,-24.2133,117.173676,-363.58044,5.7021236
687,-610.7966,140.46013,222.78699,473.56143,-58.86618,117.28061,-251.32364,5.5626473
688,-786.70435,97.20686,384.8383,448.33466,16.484612,150.35077,-406.00812,5.59166
689,-645.7273,83.85317,393.52768,520.9307,-153.94719,117.60265,-351.56406,5.520017
690,-564.14795,246.75336,348.321,200.0411,-208.07266,186.98607,-424.26804,5.6623645
691,-793.43634,71.95396,589.85156,460.46198,-99.04806,142.09207,-640.1334,5.5569344
692,-766.7143,393.33798,301.58337,53.29687,-15.636475,145.90761,-462.43106,5.624288
693,-712.2851,317.67224,304.7431,644.3284,-569.8944,161.13522,-186.04416,6.035043
694,-822.6343,129.96027,295.11337,611.1826,-184.2829,186.13362,-409.54166,5.795716
695,-768.715,302.99234,386.2535,553.6657,-385.75848,94.341675,-291.05917,5.5272985
696,-865.42334,369.1149,250.6,233.4924,-38.166214,129.76506,-354.50208,5.4960856
697,-797.25824,273.85577,356.04883,301.05164,-140.0613,154.97734,-421.60904,5.5281982
698,-596.5741,-40.483475,571.582,154.28583,-6.5775957,165.90674,-270.21246,5.6605277
699,-567.1248,4.755146,479.2368,426.89407,-214.5459,143.21298,-139.97408,5.832765
700,-720.0104,187.63303,314.84006,-168.02524,297.9747,227.66791,-413.9789,5.642599
701,-1096.355,247.50792,248.42043,499.83347,129.84299,149.3472,-496.35117,5.658798
702,-655.71234,161.07245,546.16156,475.8259,-427.53723,174.88005,-355.22998,5.668069
703,-838.5346,176.06645,427.36707,493.25592,-118.77347,118.110405,-465.78815,5.4746246
704,-827.1271,317.29022,150.65833,568.93915,-52.79016,100.48993,-471.17975,5.8064733
705,-501.8534,179.96448,480.61887,380.44522,-322.01334,97.24062,-346.4223,5.738991
706,-641.6439,124.02842,335.80563,241.78508,54.654125,131.14369,-523.3838,5.9081855
707,-920.65125,114.16389,381.51028,243.06476,168.52835,164.30797,-415.84695,5.4967966
708,-721.13184,359.71655,27.701609,384.5995,-47.18529,200.0161,-375.2098,5.583677
709,-822.15155,231.39767,182.33792,361.38354,121.21202,108.090744,-257.59396,5.535357
710,-914.5079,210.40202,361.52707,568.49896,-169.6428,157.07722,-570.9599,5.6829405
711,-787.45917,272.00522,343.4732,355.40274,-84.97801,135.37752,-475.82004,5.613328
712,-860.458,275.00018,486.95667,524.8673,-357.38168,63.24658,-182.65872,5.6788397
713,-402.5841,-132.10432,667.7842,469.71317,-260.80524,127.404434,-466.64993,5.688556
714,-750.9232,269.14273,295.11078,185.07793,-32.172104,136.80191,-255.58469,5.5695796
715,-644.1751,182.18411,421.55826,190.39531,-99.862305,164.42114,-463.38773,5.4992957
716,-397.79938,103.41148,533.1155,328.9442,-392.82703,133.36682,-322.78784,5.6899953
717,-643.4015,230.46007,442.6677,243.91191,-252.34027,144.4931,-207.89038,5.619295
718,-854.9367,115.86083,316.84253,572.1722,-37.718987,143.08708,-378.11765,5.5084167
719,-839.19995,273.91092,231.66232,493.61603,-114.0345,128.07385,-506.7217,5.6367807
720,-633.6774,164.04837,477.57516,285.18216,-212.36209,135.8001,-313.53024,5.519367
721,-507.15472,280.02527,258.73782,1.7404239,-24.765865,108.6312,-119.63171,5.7742553
722,-809.1219,344.64682,207.00893,308.88336,-1.0959146,60.434135,-288.7702,5.633825
723,-498.30154,-12.576769,514.5386,124.31958,48.12703,133.33049,-233.84346,5.640305
724,-668.665,108.326164,519.32056,945.46735,-475.8895,83.82775,-465.43594,5.504588
725,-806.42413,267.06766,287.68042,410.12897,-62.957222,124.99514,-394.15637,5.4624896
726,-791.7001,118.69393,402.57892,358.39108,-51.037876,183.50232,-354.8616,5.4689875
727,-952.9783,182.90678,334.90787,535.99084,-84.09408,106.33621,-142.52834,5.6600947
728,-859.1949,213.88702,282.83527,296.07138,97.34834,123.59759,-336.1547,5.415887
729,-576.2255,247.54097,366.11826,543.63446,-414.93787,134.87898,-433.22214,5.676245
730,-621.42883,233.06071,369.7203,273.88193,-219.65016,176.13579,-441.48303,5.700394
731,-738.2442,133.7398,356.0432,-235.27068,426.8238,132.30637,-406.27957,5.677314
732,-571.9768,157.58647,442.38193,166.82266,-81.93945,113.554,-297.66553,5.3880296
733,-922.3783,106.19077,424.5171,384.8758,29.333107,128.88095,-418.21005,5.6407704
734,-705.1877,397.31723,294.2142,118.21338,-161.861,109.786934,-306.90332,5.4226074
735,-520.0383,-102.657364,470.73996,259.27106,74.945015,149.83994,-189.25002,5.572547
736,-790.60944,265.23047,268.36078,450.88895,-103.419914,96.46154,-336.92368,5.6098995
737,-752.7085,252.67613,491.86505,255.54845,-263.9788,129.13422,-343.38974,5.5226793
738,-586.81573,101.371086,432.06467,481.99313,-287.894,147.23807,-316.86206,5.480353
739,-698.19794,394.94366,425.69098,564.1315,-580.52075,103.560295,-401.97263,5.6302533
740,-678.1971,217.27538,491.3535,195.15643,-170.71478,97.95254,-285.0988,5.5644336
741,-497.50208,247.05415,224.01877,202.46608,-99.00663,193.16457,-468.20898,5.702787
742,-839.9536,419.2449,260.71738,295.7276,-137.13637,79.20682,-312.31674,5.5714765
743,-631.89606,123.89398,422.7399,354.1729,-123.63102,141.11185,-403.39822,5.6476936
744,-622.11566,409.33636,201.38492,142.05403,-121.03479,133.0652,-406.15213,5.5958247
745,-644.3113,91.040764,582.83887,818.8795,-526.7216,131.15854,-520.56,5.618583
746,-556.1392,128.06544,313.88724,357.1199,-117.53539,148.9162,-278.31586,5.593697
747,-427.10626,-45.10166,534.7718,78.01786,121.665085,133.53008,-417.775,5.64168
748,-794.2094,222.16565,375.8353,266.36914,-35.685555,129.02316,-316.20184,5.5542245
749,-833.50635,92.996414,436.5706,577.69116,-180.28937,157.82207,-496.5985,5.6582546
750,-904.49854,27.329254,445.14587,469.20883,89.41583,140.06203,-476.27124,5.420333
751,-793.6211,39.36729,494.89935,347.0957,6.6763453,116.36163,-339.91528,5.6409183
752,-813.5583,117.262024,407.84283,612.34296,-164.5294,76.35518,-260.76108,5.621914
753,-624.53766,-94.252045,505.91022,866.70135,-198.37082,134.40602,-462.9607,5.974061
754,-722.9088,-44.666477,724.01935,950.5592,-529.0975,149.09587,-644.14624,5.64256
755,-585.7698,-38.467148,687.97217,328.7457,-192.49893,158.29283,-462.18793,5.520413
756,-523.5873,288.26883,281.89566,614.85516,-468.41864,110.24251,-371.95474,5.609245
757,-716.1129,-119.64966,549.2237,225.35187,221.31274,175.3338,-481.25565,5.5582647
758,-592.22375,262.41907,308.2888,83.9668,-125.04791,159.80234,-241.07034,5.5295877
759,-602.85675,244.53648,491.92404,-34.777317,-47.096123,105.21406,-518.14703,5.7131906
760,-591.8461,-28.761435,554.9948,711.42694,-309.26654,130.93776,-506.6116,5.6314354
761,-1004.05133,329.11646,289.24237,759.6953,-433.17377,153.26033,-254.09308,5.8644366
762,-712.2243,293.99448,358.7313,340.7258,-260.1508,131.63791,-325.728,5.6516867
763,-629.85614,139.09642,390.0475,519.2948,-212.56613,116.10636,-279.86462,5.671037
764,-788.1052,176.46008,441.16016,318.07883,-110.61451,118.04047,-276.7211,5.430804
765,-788.3055,221.26524,343.30737,371.27628,-8.458909,94.057655,-503.00565,5.699266
766,-583.12726,130.42926,404.40656,241.42938,-4.4682155,58.38024,-329.82056,5.708307
767,-944.3227,171.31238,417.91397,726.8839,-220.34024,115.01408,-551.7207,5.5805287
768,-616.64087,-2.2365317,846.0472,255.75209,-289.96967,112.00178,-456.98517,5.8489785
769,-783.0386,339.19803,322.5149,338.99097,-193.06021,114.1182,-387.8274,5.480104
770,-500.05264,29.516317,555.54224,610.3152,-308.34415,80.9902,-377.44876,5.773993
771,-589.9251,357.70685,252.6466,-214.53464,137.43681,112.301254,-305.76004,5.7408657
772,-515.49677,54.914467,528.0922,174.81735,-47.372913,147.53932,-403.48154,5.5592227
773,-657.3409,229.51248,234.93294,423.98746,-70.311066,167.13791,-544.67126,5.515399
774,-801.1436,143.48825,356.3165,-28.097551,166.92412,189.90112,-189.00949,5.7935104
775,-333.529,119.06178,479.46158,651.7529,-689.6755,207.94725,-244.34659,5.8412433
776,-1033.7461,477.74597,147.74457,187.1562,27.28577,98.66327,-321.6196,5.7799997
777,-943.13684,246.64574,251.54626,139.7252,172.17845,116.51959,-216.5236,5.4248276
778,-826.3627,41.000168,487.59384,372.8182,69.362564,142.97372,-544.6574,5.5572286
779,-605.434,26.567942,606.54675,519.031,-299.26132,122.789085,-520.44495,5.608413
780,-600.9696,138.33896,325.1421,424.7181,-118.128944,207.41434,-413.61935,5.652343
781,-793.34247,210.81662,305.77124,687.33154,-292.004,99.43523,-226.55624,5.690769
782,-616.86,195.20024,473.16528,518.61304,-483.92487,161.02711,-271.23566,5.7550764
783,-743.53937,218.3149,410.9165,297.9057,-179.02557,151.41411,-297.91364,5.65832
784,-690.76044,210.6494,384.30124,773.61017,-428.1269,114.03618,-447.9864,5.454305
785,-687.49255,152.99414,363.43817,473.3736,-130.6421,122.38792,-335.7827,5.752321
786,-291.652,11.794766,738.669,164.53395,-411.32523,180.06148,-503.12167,5.500849
787,-689.62994,138.06659,391.5971,237.34697,-41.15711,139.4843,-323.03284,5.5121984
788,-790.8433,261.84268,298.4442,874.1564,-581.32184,131.69391,-296.27716,5.668769
789,-883.523,68.39548,461.98145,774.44037,-169.02812,83.63136,-341.04047,5.407825
790,-887.4438,450.91284,127.539375,235.4969,15.310466,100.70662,-375.11932,5.699038
791,-565.21814,-31.757881,503.50693,322.1412,-8.24207,133.3222,-554.2777,5.8720922
792,-886.97754,377.25586,136.68785,280.1539,11.014672,126.81993,-207.7315,5.392378
793,-735.81665,305.09366,222.66435,434.83957,-145.82509,124.66524,-405.0239,5.6041408
794,-700.9313,192.26657,314.63788,343.56958,-96.04567,191.76889,-419.69708,5.70105
795,-755.84283,340.81293,302.78394,22.738604,-3.6345525,155.18315,-455.0789,5.5121856
796,-751.6048,230.06828,224.25534,418.71805,-46.461952,143.98837,-365.6495,5.447365
797,-665.5869,106.86532,463.5211,386.63983,-71.54663,140.83295,-510.6486,5.754832
798,-641.1748,227.1928,406.98026,317.27356,-207.74298,137.19797,-305.70016,5.62417
799,-688.3413,273.9856,220.00342,111.914795,42.049465,174.72278,-244.91599,5.5330057
800,-530.7518,253.28996,283.2691,208.46709,-74.51664,117.98622,-377.62582,5.64101
801,-787.42755,19.862833,528.5156,286.56122,202.53851,98.462456,-612.722,5.809125
802,-561.2814,57.925404,391.05197,204.35541,67.8756,154.57343,-391.38373,5.6718135
803,-781.08453,64.14757,657.1699,560.1707,-283.36624,102.14874,-388.44238,5.523224
804,-613.8721,10.892969,651.1472,213.30899,-173.44572,216.05998,-490.0819,5.561692
805,-759.0157,48.205925,496.07364,597.5708,-174.00348,135.38562,-357.1948,5.459886
806,-764.3586,240.33543,336.47098,187.30043,-32.296814,169.8456,-317.24744,5.746917
807,-790.21814,361.26385,90.41515,594.3301,-211.27448,107.36653,-175.30667,5.644575
808,-750.5758,149.25443,342.90216,303.8816,57.681015,134.92041,-376.73715,5.631284
809,-761.9808,38.00572,560.6107,709.5444,-422.13193,207.86925,-383.36078,5.6942825
810,-929.7029,351.23996,238.92136,487.9764,-68.93555,109.01118,-557.08466,5.612537
811,-710.7343,142.10516,403.08878,70.094864,84.78011,160.22319,-171.62723,5.78443
812,-493.52377,237.30777,292.90366,395.28403,-301.6104,192.92752,-408.0428,5.580506
813,-744.11084,231.62921,330.94412,656.32605,-329.15167,124.8064,-464.9805,5.579249
814,-755.7504,267.8925,326.92038,-100.25747,253.79922,84.89159,-364.94928,5.7933407
815,-546.64417,2.333727,509.22748,397.4005,-116.87275,133.7613,-450.24152,5.614197
816,-675.87555,417.30524,158.7754,375.02402,-226.83263,151.78278,-331.8169,5.486299
817,-824.6726,160.5965,314.03012,548.8739,-82.170425,123.93489,-351.62854,5.3891
818,-668.6195,-54.806343,630.7459,450.58957,-133.97647,205.29066,-591.3997,5.7026577
819,-718.34766,411.1876,159.96933,241.2817,-203.80464,195.27185,-279.83826,5.6323175
820,-759.476,46.850697,462.82242,633.3379,-124.872375,75.53639,-326.9106,5.6234546
821,-487.5486,41.373585,457.84088,254.84483,-19.327026,101.51777,-381.66562,5.629796
822,-669.75037,267.81497,310.29346,366.68747,-230.2988,119.73309,-264.3482,5.5792575
823,-734.601,365.99533,210.10092,514.74664,-248.2551,92.65488,-249.87543,5.654091
824,-536.5265,162.30397,427.57886,529.1461,-294.75253,88.33019,-485.90936,5.7276573
825,-898.2295,-39.872284,601.3023,950.92505,-403.47266,192.02502,-574.8412,5.680892
826,-499.52844,61.44059,542.8926,435.89966,-318.98102,157.6094,-405.67288,5.523455
827,-598.60834,271.56906,284.0329,-53.771393,39.812305,161.97954,-352.7055,5.572491
828,-656.26825,82.300156,516.8398,616.1983,-289.1936,126.763756,-534.0735,5.4657907
829,-607.4084,231.19202,185.26152,203.84622,5.8416553,147.20174,-247.13762,5.634108
830,-833.0208,139.17879,328.48196,402.31714,18.949543,126.241234,-303.06976,5.710689
831,-832.5244,320.1758,325.39096,287.8704,-76.835175,113.02688,-354.01556,5.5794363
832,-764.50104,348.03934,246.12117,265.16754,-103.82959,133.4621,-373.17783,5.529837
833,-775.4473,282.81622,105.05716,413.5545,-17.97268,165.36195,-297.4934,5.584045
834,-611.45197,91.445694,378.78552,101.78863,56.077045,139.94446,-313.2349,5.5490856
835,-797.8963,195.98367,334.29727,255.67697,-12.507568,183.22708,-336.55826,5.6314077
836,-789.7314,287.12177,299.8625,378.33173,-89.35774,53.556194,-294.6746,5.4743757
837,-878.7228,409.08386,93.04464,507.6298,-134.68039,136.69612,-319.61243,5.661256
838,-731.1784,261.08353,370.40192,348.3432,-229.53326,119.42043,-260.2063,5.617925
839,-603.3486,100.908646,592.2088,63.117016,-75.63168,180.29202,-559.0838,5.6604266
840,-861.6769,188.20496,203.1131,144.84663,297.55408,163.7224,-455.47345,5.8782897
841,-507.14658,101.31391,571.42993,716.45496,-570.08673,106.37917,-397.16156,5.7975183
842,-851.23846,195.38916,301.71057,710.7411,-222.8686,141.32852,-300.05072,5.639358
843,-898.221,310.97064,163.75467,493.56903,-95.64222,160.34537,-313.37384,5.5789123
844,-607.6179,254.47635,377.5077,-76.97868,115.259384,67.35765,-204.13232,5.7131457
845,-641.60114,195.88925,461.00647,24.414368,-56.172916,103.83154,-278.13464,5.759006
846,-644.0793,275.6866,288.97665,529.7466,-332.05093,158.42046,-440.3709,5.6430006
847,-437.43604,127.95695,435.664,454.00287,-358.9281,141.79732,-327.47104,5.7008457
848,-580.2667,244.59868,381.59207,311.90506,-223.12408,119.652115,-443.7994,5.69998
849,-667.60535,186.35657,483.8064,184.86806,-134.72948,121.76111,-264.78378,5.5718102
850,-843.2424,257.74536,248.1683,463.03937,-63.288628,108.889404,-261.4374,5.6120048
851,-831.9087,98.640945,511.77084,359.13687,0.79495436,53.599205,-296.68207,5.693188
852,-576.54956,-5.5994153,375.9569,587.50726,-76.96832,116.98975,-320.4781,5.7407866
853,-601.292,271.5906,280.75613,254.28964,-175.48828,209.02327,-539.6824,5.885012
854,-545.5241,-3.7903285,588.65594,144.04848,36.51551,122.83099,-502.3929,5.705792
855,-641.45636,-34.43475,618.22833,237.04341,-40.980595,198.41676,-373.7874,5.6910553
856,-977.8008,126.794174,236.91765,463.40048,269.81696,94.446945,-421.37082,5.6838574
857,-548.42993,17.180473,583.0163,484.8755,-247.78577,121.282265,-416.47455,5.6098127
858,-614.9861,163.21326,464.2061,389.3409,-223.26537,72.264885,-328.77585,5.651479
859,-837.4447,343.43094,153.45724,595.6473,-147.4934,94.77381,-351.74185,5.6890006
860,-810.81165,224.75673,307.26825,377.3325,-0.92113245,106.72484,-332.95706,5.427962
861,-433.1141,49.566227,423.11145,137.00537,-43.251705,167.77342,-322.6651,5.650713
862,-765.51215,198.47032,541.8973,255.48436,-187.56447,150.97824,-487.36542,5.5065064
863,-906.35864,302.35373,168.82968,-60.103123,246.20592,145.6203,-105.09655,5.575615
864,-848.15845,178.39738,432.27902,445.65012,-81.40842,119.074425,-503.8094,5.5760922
865,-870.6917,259.8385,315.40546,488.8859,-123.19239,131.53592,-320.1723,5.6702666
866,-843.03766,187.85596,505.87643,568.75385,-286.08105,128.11357,-468.48557,5.5300894
867,-824.3651,66.43588,452.96207,581.86285,-150.92534,136.75604,-402.98346,5.569061
868,-793.1246,229.6724,466.0706,-12.143296,75.15074,143.60681,-471.04678,5.65139
869,-795.63934,72.111275,507.08182,159.38768,45.562702,132.55113,-203.32365,5.5956545
870,-855.3482,134.16461,282.1111,611.5067,-61.228542,137.97708,-267.2035,5.7474494
871,-819.8228,212.52144,366.76056,737.77954,-284.94617,79.52056,-338.51584,5.6545386
872,-653.4036,117.61792,365.41544,294.31177,-81.02636,146.76686,-160.66403,5.8153133
873,-474.34042,79.57589,530.37354,535.60724,-448.2647,192.49968,-538.1491,5.546577
874,-827.59753,187.30745,183.86497,55.759842,391.60333,138.80394,-432.82242,5.7520223
875,-528.6461,11.733918,507.03284,497.22894,-166.28732,111.35804,-365.54147,5.744978
876,-813.9424,308.31903,215.91377,160.2329,163.51068,96.44437,-417.09604,5.5630736
877,-723.72784,241.8748,489.3158,210.86107,-162.68378,107.126884,-418.72934,5.772116
878,-635.6399,377.6856,326.60446,477.33173,-472.34442,88.252106,-225.63568,5.654432
879,-704.10547,158.35384,441.69626,910.8438,-472.88754,117.03817,-531.07947,5.80464
880,-903.7068,64.548584,265.3106,536.6178,184.71698,75.02483,-295.50488,5.952311
881,-779.1434,202.34459,472.24182,481.44986,-255.49478,120.140335,-539.6808,5.6694174
882,-1137.9347,422.2427,251.21779,561.2879,-117.867256,73.46216,-335.96512,5.6961527
883,-781.1752,328.14154,186.44238,443.65414,-164.83522,110.836876,-263.5847,5.513175
884,-883.90515,120.19682,417.08142,448.69788,7.1307383,108.610306,-342.7377,5.5015836
885,-739.8351,362.90125,319.45963,45.57635,-30.880669,85.15356,-276.75177,5.6385727
886,-656.5982,192.42238,371.92825,460.49896,-242.01183,169.63223,-439.04218,5.6806116
887,-833.9006,294.4912,337.27426,-44.048756,124.65879,119.39422,-270.30188,5.714276
888,-755.4065,282.68927,310.202,353.92502,-124.853325,122.69111,-345.057,5.438347
889,-699.5136,-102.21216,574.08044,198.86646,123.2109,153.24236,-394.31775,5.7836313
890,-727.38824,174.64706,424.2652,-83.39842,181.11804,92.29203,-229.26631,5.5439076
891,-740.65155,267.30017,358.77945,259.40207,-204.42125,166.10448,-247.41461,5.699808
892,-614.20703,166.59135,344.12265,702.1122,-375.72693,133.60071,-327.23474,5.513338
893,-677.1567,22.178236,512.62445,79.18593,41.317787,174.34575,-248.48996,5.635557
894,-793.24115,361.18735,295.05307,64.323715,124.42394,68.80396,-318.27658,5.509534
895,-757.8921,261.8264,274.26248,54.85915,107.94608,146.99731,-298.99707,5.548178
896,-478.50446,80.149994,606.83044,381.27493,-429.92374,173.5964,-382.05698,5.751213
897,-485.49258,192.01184,270.65546,423.7021,-228.98776,159.67726,-301.41327,5.778122
898,-780.9891,100.346115,374.81424,316.2812,60.791584,166.91666,-361.0907,5.452166
899,-744.1087,243.67061,325.21976,318.59183,-105.63574,122.94388,-327.29208,5.5038843
900,-161.0673,7.628284,617.7829,545.3933,-573.1709,103.262955,-327.22925,5.8584375
901,-737.75507,72.55454,461.53705,137.84877,121.62474,151.37914,-344.33804,5.640515
902,-801.6568,259.874,337.29208,300.3339,-105.194374,159.71425,-388.56918,5.6346836
903,-680.33905,330.2584,129.66313,176.29501,22.63232,165.95929,-359.6786,5.484535
904,-663.87463,92.55211,402.28354,338.1225,-32.357132,189.82333,-508.01178,5.553108
905,-742.2489,258.5689,349.20486,216.04344,-61.589535,125.159225,-290.22888,5.4785886
906,-800.4772,190.13805,436.48627,490.89932,-311.01822,163.49756,-360.02496,5.623832
907,-740.10785,219.26897,341.06235,441.43976,-203.42738,158.50818,-297.69073,5.45022
908,-483.23962,224.84865,364.07785,-43.80371,-23.914846,158.73634,-412.26257,5.6407356
909,-445.99667,153.75127,350.35025,185.92026,-177.20786,145.44931,-220.31558,5.6140203
910,-792.97424,85.34046,387.6475,821.54865,-174.45607,110.68476,-512.1083,5.4959846
911,-869.4354,176.34125,265.20358,290.961,92.72597,188.12003,-497.3137,5.5896955
912,-858.94073,99.1912,530.892,402.73492,-150.5041,138.48679,-348.203,5.700879
913,-618.498,49.708878,578.34326,550.2658,-291.06818,124.77895,-517.2369,5.7179375
914,-581.46436,303.8071,210.52682,176.55798,-48.27362,90.40849,-209.70657,5.5459547
915,-1048.4307,209.88777,227.11617,589.98914,89.64305,61.46239,-207.186,5.62485
916,-792.21875,157.67087,585.0392,256.83865,-126.339386,170.61003,-545.0598,5.892667
917,-1014.7703,368.32288,260.87515,353.98105,-49.607708,95.721176,-335.69498,5.7039027
918,-570.3883,148.91316,414.39755,733.13855,-490.37683,146.28827,-486.49167,5.7127247
919,-677.81287,177.79811,338.57687,23.903217,184.8015,119.76033,-407.53342,5.6693225
920,-829.2852,27.847582,564.39325,398.76572,-77.558495,122.96141,-326.12378,5.5678625
921,-1028.2485,191.56972,307.0654,929.61926,-358.44724,183.42294,-442.34106,5.781051
922,-708.2788,336.9027,301.47614,164.23912,-62.998222,95.35421,-355.9944,5.5847816
923,-873.899,111.91343,456.9226,709.7942,-178.58379,56.706303,-345.12305,5.7547708
924,-704.53766,98.72806,564.8759,294.1727,-153.05681,112.782394,-407.48404,5.506089
